bibkg_id,wikidata_id,previous_link,other_wikidata_ids,dblp_id,linked_by_id,linked_by_id_recursion_authors,linked_by_id_recursion_journals,linked_by_id_recursion_publications,linked_by_comparisons,linked_by_comparisons_recursion_authors,linked_by_comparisons_recursion_journals,linked_by_comparisons_recursion_publications
a_Martin_Sykora,Q58657708,Q58657708,,,,,,,,,,
a_Noor_Azuan_Abu_Osman,Q85228980,Q85228980,,,,,,,,,,
a_Vincenzo_Randazzo,Q88412958,Q88412958,,,,,,,,,,
a_Andrew_E__Arai,Q95267900,Q95267900,,,,,,,,,,
a_Tarek_M__El_Fouly,Q56649816,Q56649816,,,,,,,,,,
a_Joaquim_de_Moura,Q61093864,Q61093864,,,,,,,,,,
a_Carlos_Andres_Lara_Nino,Q58183933,Q58183933,,,,,,,,,,
a_Oswaldo_Lopez_Santos,Q89659501,Q89659501,,,,,,,,,,
a_Huseyin_Uvet,Q93042620,Q93042620,,,,,,,,,,
a_Francisco_J__Renero_Carrillo,Q87709625,Q87709625,,,,,,,,,,
a_Dorota_Kaminska,Q103833614,Q103833614,,,,,,,,,,
a_Yanhui_Hu,Q57317288,Q57317288,,,,,,,,,,
a_Emilio_J__Palacios_Garcia,Q89314165,Q89314165,,,,,,,,,,
a_Alwin_Poulose,Q91443868,Q91443868,,,,,,,,,,
a_Odongo_Steven_Eyobu,Q91362150,Q91362150,,,,,,,,,,
a_Manuel_Castillo_Cara,Q57891219,Q57891219,,,,,,,,,,
a_Feng_Guo_0002,Q88029501,Q88029501,,,,,,,,,,
a_Amin_Zribi,Q56537178,Q56537178,,,,,,,,,,
a_Alexander_Bergmann,Q91253136,Q91253136,,,,,,,,,,
a_Step_aacute_n_Ozana,Q89552907,Q89552907,,,,,,,,,,
a_Reuben_A__Farrugia,Q88369693,Q88369693,,,,,,,,,,
a_Obada_Al_Khatib,Q89750397,Q89750397,,,,,,,,,,
a_Hao_Zhang_0064,Q89135071,Q89135071,,,,,,,,,,
a_Siau_Chuin_Liew,Q86357815,Q86357815,,,,,,,,,,
a_Bin_Liu_0026,Q95993447,Q95993447,,,,,,,,,,
a_Alfiero_Leoni,Q91671641,Q91671641,,,,,,,,,,
a_Vincenzo_Stornelli,Q60375767,Q60375767,,,,,,,,,,
a_Ang_eacute_lica_de_Antonio_Jim_eacute_nez,Q102150438,Q102150438,,,,,,,,,,
a_Mostafa_F__Shaaban,Q92714063,Q92714063,,,,,,,,,,
a_Jasmin_Aghassi_Hagmann,Q92494916,Q92494916,,,,,,,,,,
a_Gareth_P__Harrison,Q61126344,Q61126344,,,,,,,,,,
a_Wilmar_Hernandez,Q35704092,Q35704092,,,,,,,,,,
a_Jun_Young_Lee_0002,Q38639038,Q38639038,,,,,,,,,,
a_Xuezhong_Zhou,Q84417814,Q84417814,,,,,,,,,,
a_Lei_Zhang_0036,Q89181516,Q89181516,,,,,,,,,,
a_Shuang_Liu_0004,Q89716505,Q89716505,,,,,,,,,,
a_Tadanori_Teruya,Q91703008,Q91703008,,,,,,,,,,
a_Angela_Sucerquia,Q63991082,Q63991082,,,,,,,,,,
a_Anastasios_Psarras,Q56955635,Q56955635,,,,,,,,,,
a_Hossein_Khoshnevis,Q89783895,Q89783895,,,,,,,,,,
a_Tae_Hyuk_Ahn,Q85650103,Q85650103,,,,,,,,,,
a_Yuanyuan_Li_0004,Q89499698,Q89499698,,,,,,,,,,
a_Ashraf_A__Zaher,Q80740483,Q80740483,,,,,,,,,,
a_Cezary_Sieluzycki,Q60665562,Q60665562,,,,,,,,,,
a_Michael_Heimlich,Q87026152,Q87026152,,,,,,,,,,
a_Zhishu_Shen,Q87510645,Q87510645,,,,,,,,,,
a_Roberto_S__Murphy_Arteaga,Q59025249,Q59025249,,,,,,,,,,
a_Pei_Yuan_Zhou,Q87728049,Q87728049,,,,,,,,,,
a_Michele_Orini,Q42794290,Q42794290,,,,,,,,,,
a_Lun_De_Liao,Q59829325,Q59829325,,,,,,,,,,
a_Xiyu_Song_0001,Q60973876,Q60973876,,,,,,,,,,
a_Seungman_Yang_0001,Q90363183,Q90363183,,,,,,,,,,
a_Jangjay_Sohn_0001,Q96294218,Q96294218,,,,,,,,,,
a_Kai_Hui_Zhao,Q87301902,Q87301902,,,,,,,,,,
a_Muhammad_Aamir_0001,Q104516443,Q104516443,,,,,,,,,,
a_Christian_H__Ritz,Q57419083,Q57419083,,,,,,,,,,
a_Ant_oacute_nio_Silva_0002,Q81745285,Q81745285,,,,,,,,,,
a_Hui_Wang_0061,Q100531267,Q100531267,,,,,,,,,,
a_Charalampos_Rotsos,Q57446811,Q57446811,,,,,,,,,,
a_Aditya_Challa,Q89558157,Q89558157,,,,,,,,,,
a_Siraj_Ahmed_Shaikh,Q57417678,Q57417678,,,,,,,,,,
a_Dan_Yang_0003,Q91747159,Q91747159,,,,,,,,,,
a_Jos_eacute__Miguel_Jim_eacute_nez,Q61105405,Q61105405,,,,,,,,,,
a_Makbule_Gulcin_Ozsoy,Q35778038,Q35778038,,,,,,,,,,
a_Feng_Guo_0005,Q96167901,Q96167901,,,,,,,,,,
a_Xiaofei_He_0002,Q87924468,Q87924468,,,,,,,,,,
a_Dora_Luz_Flores,Q60984223,Q60984223,,,,,,,,,,
a_Juan_Du_0005,Q92703954,Q92703954,,,,,,,,,,
a_Willian_Zamora,Q61129037,Q61129037,,,,,,,,,,
a_Hui_Wang_0026,Q90716450,Q90716450,,,,,,,,,,
a_Arshad_Farhad,Q94566456,Q94566456,,,,,,,,,,
a_Chao_Li_0020,Q61150719,Q61150719,,,,,,,,,,
a_Erik_W_auml_stlund,Q77177191,Q77177191,,,,,,,,,,
a_An_iacute_bal_Matos,Q58414543,Q58414543,,,,,,,,,,
a_Lucio_Colizzi,Q50783015,Q50783015,,,,,,,,,,
a_Luis_Ignacio_Jim_eacute_nez_Gil,Q92119768,Q92119768,,,,,,,,,,
a_Pavel_Hazdra,Q82607490,Q82607490,,,,,,,,,,
a_Luis_Nero_Alves,Q58825580,Q58825580,,,,,,,,,,
a_Manousos_A__Klados,Q44639236,Q44639236,,,,,,,,,,
a_Anastas_Mishev,Q50230436,Q50230436,,,,,,,,,,
a_Jun_Li_0035,Q88121672,Q88121672,,,,,,,,,,
a_Kai_Wang_0013,Q88121681,Q88121681,,,,,,,,,,
a_Paris_Smaragdis,Q29258937,Q29258937,,,,,,,,,,
a_Tobias_May,Q61152194,Q61152194,,,,,,,,,,
a_Helmer_Strik,Q92358222,Q92358222,,,,,,,,,,
a_Paula_Lopez_Otero,Q56529388,Q56529388,,,,,,,,,,
a_Ales_Praz_aacute_k,Q62036592,Q62036592,,,,,,,,,,
a_Ram_oacute_n_Fernandez_Astudillo,Q58865451,Q58865451,,,,,,,,,,
a_Simon_King,Q95978935,Q95978935,,,,,,,,,,
a_Jo_atilde_o_Lobato_Oliveira,Q62055428,Q62055428,,,,,,,,,,
a_Emanuel_A__P__Habets,Q84973872,Q84973872,,,,,,,,,,
a_J_ouml_rg_M__Buchholz,Q80703483,Q80703483,,,,,,,,,,
a_Christiane_Fellbaum,Q4558744,Q4558744,,,,,,,,,,
a_Salvatore_Serrano,Q61756612,Q61756612,,,,,,,,,,
a_Anna_Pompili,Q58350245,Q58350245,,,,,,,,,,
a_Thomas_Niesler,Q91201406,Q91201406,,,,,,,,,,
a_Jen_Tzung_Chien,Q80706699,Q80706699,,,,,,,,,,
a_Jos_eacute__Antonio_Apolin_aacute_rio,Q90460911,Q90460911,,,,,,,,,,
a_Amparo_Varona,Q57696009,Q57696009,,,,,,,,,,
a_Ivan_K__Ash,Q84759372,Q84759372,,,,,,,,,,
a_Ali_Abdallah_Alalwan,Q90772895,Q90772895,,,,,,,,,,
a_Jae_Eun_Chung,Q84558548,Q84558548,,,,,,,,,,
a_Crispin_R__Coombs,Q79706480,Q79706480,,,,,,,,,,
a_Jonna_Koivisto,Q90058816,Q90058816,,,,,,,,,,
a_Stephen_Eldridge_0001,Q84669081,Q84669081,,,,,,,,,,
a_James_A__Gopsill,Q64481643,Q64481643,,,,,,,,,,
a_Pedro_Company,Q55536996,Q55536996,,,,,,,,,,
a_David_C__P_eacute_rez_L_oacute_pez,Q95991381,Q95991381,,,,,,,,,,
a_Tom_Crick,Q55486562,Q55486562,,,,,,,,,,
a_Kjell_Gr_oslash_nhaug,Q15429276,Q15429276,,,,,,,,,,
a_Li_Zhou_0004,Q88724532,Q88724532,,,,,,,,,,
a_Na_Liu_0005,Q89693048,Q89693048,,,,,,,,,,
a_Vimla_L__Patel,Q7931287,Q7931287,,,,,,,,,,
a_Farahnaz_Sadoughi,Q58322807,Q58322807,,,,,,,,,,
a_Wei_Zen_Sun,Q57015189,Q57015189,,,,,,,,,,
a_Yoonjae_Nam,Q51051378,Q51051378,,,,,,,,,,
a_Spyros_Angelopoulos_0002,Q58491961,Q58491961,,,,,,,,,,
a_Reyes_Gonzalez,Q61040400,Q61040400,,,,,,,,,,
a_Gabrielle_M__Turner_McGrievy,Q47392192,Q47392192,,,,,,,,,,
a_Javier_Goicoechea_Fern_aacute_ndez,Q59452138,Q59452138,,,,,,,,,,
a_Fei_Lu_0010,Q89878807,Q89878807,,,,,,,,,,
a_Juan_A__Montiel_Nelson,Q82922510,Q82922510,,,,,,,,,,
a__Aacute_lvaro_Marco,Q59488910,Q59488910,,,,,,,,,,
a_Chen_Jiang_0003,Q89028161,Q89028161,,,,,,,,,,
a_Marcel_Luzar,Q87214988,Q87214988,,,,,,,,,,
a_Gema_Prats_Boluda,Q38802347,Q38802347,,,,,,,,,,
a_Javier_Garcia_Casado,Q40335554,Q40335554,,,,,,,,,,
a_Alfredo_Perales,Q91963857,Q91963857,,,,,,,,,,
a_Fabrizio_Taffoni,Q50689650,Q50689650,,,,,,,,,,
a_Dieter_Hayn,Q50982091,Q50982091,,,,,,,,,,
a_Hui_Ma_0003,Q92980301,Q92980301,,,,,,,,,,
a_Brian_Keith,Q92901414,Q92901414,,,,,,,,,,
a_David_G_oacute_mez_0002,Q96179696,Q96179696,,,,,,,,,,
a_Eduardo_Garc_iacute_a_Breijo,Q87591564,Q87591564,,,,,,,,,,
a_Mohamed_Gamal_Ahmed_Mohamed,Q86807188,Q86807188,,,,,,,,,,
a_Enrique_Valero,Q57542764,Q57542764,,,,,,,,,,
a_Francesco_Baldini,Q50696166,Q50696166,,,,,,,,,,
a_Michael_Hofbauer,Q87715282,Q87715282,,,,,,,,,,
a_Olga_Korostynska,Q58802945,Q58802945,,,,,,,,,,
a_Estefan_iacute_a_N_uacute__ntilde_ez_Carmona,Q87694272,Q87694272,,,,,,,,,,
a_Veronica_Sberveglieri,Q61102764,Q61102764,,,,,,,,,,
a_Valerio_Pruneri,Q61251754,Q61251754,,,,,,,,,,
a_Ming_Liu_0012,Q92519075,Q92519075,,,,,,,,,,
a_Luis_Miguel_Contreras_Medina,Q96072427,Q96072427,,,,,,,,,,
a_Jesus_Roberto_Millan_Almaraz,Q85321083,Q85321083,,,,,,,,,,
a_Mohammad_I__Younis,Q55153278,Q55153278,,,,,,,,,,
a_Miguel__Aacute_ngel_Luque_Nieto,Q86956562,Q86956562,,,,,,,,,,
a_Daniel_Sim_otilde_es_Lopes,Q57447744,Q57447744,,,,,,,,,,
a_Alba_Rozas,Q91299647,Q91299647,,,,,,,,,,
a_Paola_Saccomandi,Q59671562,Q59671562,,,,,,,,,,
a_Daniela_De_Venuto,Q90028238,Q90028238,,,,,,,,,,
a_Giovanni_Mezzina,Q90028242,Q90028242,,,,,,,,,,
a_Irfan_Ullah_0001,Q90730836,Q90730836,,,,,,,,,,
a_Heinz_Christoph_Neitzert,Q74383287,Q74383287,,,,,,,,,,
a_Ra_uacute_l_Igual,Q96273820,Q96273820,,,,,,,,,,
a_Principia_Dardano,Q42173412,Q42173412,,,,,,,,,,
a_Nicola_Donato,Q59560434,Q59560434,,,,,,,,,,
a_Janusz_M__Smulko,Q24431179,Q24431179,,,,,,,,,,
a_Siong_Lee_Yee,Q89419644,Q89419644,,,,,,,,,,
a_Ivan_Felis,Q63441578,Q63441578,,,,,,,,,,
a_Juan_Antonio_Mart_iacute_nez_Mora,Q58355266,Q58355266,,,,,,,,,,
a_Gaetano_D__Gargiulo,Q51558985,Q51558985,,,,,,,,,,
a_Paul_Breen,Q37830664,Q37830664,,,,,,,,,,
a_Alberto_Izquierdo_Fuente,Q56986145,Q56986145,,,,,,,,,,
a_Juan_Jos_eacute__Villacorta_Calvo,Q58223220,Q58223220,,,,,,,,,,
a_Liang_Zhang_0016,Q61160090,Q61160090,,,,,,,,,,
a_Sarah_Tonello,Q90020001,Q90020001,,,,,,,,,,
a_Michela_Borghetti,Q90381313,Q90381313,,,,,,,,,,
a_Emilio_Sardini,Q61823198,Q61823198,,,,,,,,,,
a_Mauro_Serpelloni,Q57892069,Q57892069,,,,,,,,,,
a_Zulkifly_Abbas,Q61794938,Q61794938,,,,,,,,,,
a_Giampaolo_Zuccheri,Q51771623,Q51771623,,,,,,,,,,
a_Jing_Jiang_0031,Q53461196,Q53461196,,,,,,,,,,
a_Peng_Li_0013,Q89499489,Q89499489,,,,,,,,,,
a_Cecilia_Jim_eacute_nez_Jorquera,Q40250178,Q40250178,,,,,,,,,,
a_Harith_Ahmad,Q56530215,Q56530215,,,,,,,,,,
a_Giuseppe_Andreoni,Q60585335,Q60585335,,,,,,,,,,
a_Marco_Grossi,Q57714372,Q57714372,,,,,,,,,,
a_Wan_Zuha_Wan_Hassan,Q61148280,Q61148280,,,,,,,,,,
a_Leandro_Lorenzelli,Q57244024,Q57244024,,,,,,,,,,
a_Valerio_Vignoli,Q40991429,Q40991429,,,,,,,,,,
a_Jos_eacute__Manuel_Rebord_atilde_o,Q57922290,Q57922290,,,,,,,,,,
a_Mike_McShane_0001,Q42717069,Q42717069,,,,,,,,,,
a_David_Naranjo_Hern_aacute_ndez,Q56940657,Q56940657,,,,,,,,,,
a_Etienne_Losson,Q83912097,Q83912097,,,,,,,,,,
a_Eric_Fujiwara,Q89358534,Q89358534,,,,,,,,,,
a_Andrea_Ancillao,Q46109549,Q46109549,,,,,,,,,,
a_Eduardo_Palermo,Q60325513,Q60325513,,,,,,,,,,
a_Ciro_Natale,Q56424610,Q56424610,,,,,,,,,,
a_Petr_Bilik,Q90598076,Q90598076,,,,,,,,,,
a_Ming_Huang_0002,Q83268740,Q83268740,,,,,,,,,,
a_Nicole_Jaffrezic_Renault,Q52929932,Q52929932,,,,,,,,,,
a_Salvatore_A__Pullano,Q57317615,Q57317615,,,,,,,,,,
a_Maria_Giovanna_Bianco,Q64946555,Q64946555,,,,,,,,,,
a_Giovambattista_De_Sarro,Q42723756,Q42723756,,,,,,,,,,
a_Antonino_S__Fiorillo,Q80603854,Q80603854,,,,,,,,,,
a_Xiaoliang_Wang_0005,Q96264217,Q96264217,,,,,,,,,,
a_Tanya_M__Monro,Q7684027,Q7684027,,,,,,,,,,
a_Rita_Salvado,Q83406805,Q83406805,,,,,,,,,,
a_Oleksandr_Makeyev,Q50863654,Q50863654,,,,,,,,,,
a_Jun_Wang_0064,Q91330936,Q91330936,,,,,,,,,,
a_Salvatore_Sorce,Q62056557,Q62056557,,,,,,,,,,
a_Ammar_Al_Hamry,Q61477772,Q61477772,,,,,,,,,,
a_Graziella_Scandurra,Q84963851,Q84963851,,,,,,,,,,
a_Everardo_Vargas_Rodr_iacute_guez,Q60780560,Q60780560,,,,,,,,,,
a_Leszek_R__Jaroszewicz,Q57392460,Q57392460,,,,,,,,,,
a_Laszlo_B__Kish,Q6495003,Q6495003,,,,,,,,,,
a_Jo_atilde_o_Paulo_Coelho,Q61830680,Q61830680,,,,,,,,,,
a_Josenalde_B__Oliveira,Q87389307,Q87389307,,,,,,,,,,
a_James_A__Covington,Q45894219,Q45894219,,,,,,,,,,
a__Oacute_scar_Alvear,Q87690453,Q87690453,,,,,,,,,,
a_Jos_eacute__Lu_iacute_s_Fabris,Q51167418,Q51167418,,,,,,,,,,
a_Grigore_Stamatescu,Q89578693,Q89578693,,,,,,,,,,
a_Miriam_Carlos_Mancilla,Q90393387,Q90393387,,,,,,,,,,
a_Ronald_Sloboda,Q51017474,Q51017474,,,,,,,,,,
a_Roberto_Paolesse,Q43236025,Q43236025,,,,,,,,,,
a_Michal_Krumnikl,Q87032500,Q87032500,,,,,,,,,,
a_Wendy_E__Mackay,Q47289503,Q47289503,,,,,,,,,,
a_Steven_Houben,Q58223829,Q58223829,,,,,,,,,,
a_Corey_Brian_Jackson,Q58238229,Q58238229,,,,,,,,,,
a_Patrick_C__Shih,Q99576982,Q99576982,,,,,,,,,,
a_Gregor_McEwan,Q58923678,Q58923678,,,,,,,,,,
a_Natalja_Menold,Q21264446,Q21264446,,,,,,,,,,
a_Amy_S__Bruckman,Q4749367,Q4749367,,,,,,,,,,
a_Victoria_Bellotti,Q18249337,Q18249337,,,,,,,,,,
a_Thomas_P__Moran,Q7792944,Q7792944,,,,,,,,,,
a_Yubo_Kou,Q57912686,Q57912686,,,,,,,,,,
a_Aisling_Ann_O_Kane,Q59590716,Q59590716,,,,,,,,,,
a_Alcides_Velasquez,Q60734962,Q60734962,,,,,,,,,,
a_Antonietta_Grasso,Q59560898,Q59560898,,,,,,,,,,
a_Kate_Starbird,Q3813333,Q3813333,,,,,,,,,,
a_Pawel_W__Wozniak,Q59867180,Q59867180,,,,,,,,,,
a_Susanna_Paasovaara,Q59938621,Q59938621,,,,,,,,,,
a_Kaisa_V_auml__auml_n_auml_nen,Q96094903,Q96094903,,,,,,,,,,
a_Philip_E__Agre,Q7183485,Q7183485,,,,,,,,,,
a_Marco_Romano_0001,Q89047927,Q89047927,,,,,,,,,,
a_James_H__Morris,Q6135248,Q6135248,,,,,,,,,,
a_Ingrid_Mulder,Q56233429,Q56233429,,,,,,,,,,
a_Tom_Feltwell,Q89702372,Q89702372,,,,,,,,,,
a_Cristina_Sarasua,Q30092858,Q30092858,,,,,,,,,,
a_Lydia_Pintscher,Q18016466,Q18016466,,,,,,,,,,
a_Gina_Neff,Q19666815,Q19666815,,,,,,,,,,
a_Andrew_P__French,Q63986441,Q63986441,,,,,,,,,,
a_Helena_Webb,Q81826848,Q81826848,,,,,,,,,,
a_Kenneth_M__Anderson,Q59763460,Q59763460,,,,,,,,,,
a_Flemming_Witt_Udsen,Q38804695,Q38804695,,,,,,,,,,
a_Lili_Wang_0004,Q59554933,Q59554933,,,,,,,,,,
a_Jonathan_Adams_0001,Q57591368,Q57591368,,,,,,,,,,
a_Jessica_Hullman,Q74765013,Q74765013,,,,,,,,,,
a_Peter_Kraker,Q56070734,Q56070734,,,,,,,,,,
a_Martin_Szomszor,Q58184394,Q58184394,,,,,,,,,,
a_Jos_eacute__Antonio_Moral_Mu_ntilde_oz,Q64094171,Q64094171,,,,,,,,,,
a_Xianwen_Wang,Q82952191,Q82952191,,,,,,,,,,
a_Laurel_L__Haak,Q20468209,Q20468209,,,,,,,,,,
a_Josh_Brown_0001,Q27050188,Q27050188,,,,,,,,,,
a_Heidi_Imker,Q41147588,Q41147588,,,,,,,,,,
a_A__I__M__Jakaria_Rahman,Q91189451,Q91189451,,,,,,,,,,
a_Niki_Davis,Q30122074,Q30122074,,,,,,,,,,
a_Morris_Siu_Yung_Jong,Q92152073,Q92152073,,,,,,,,,,
a_Shane_Dawson,Q61824879,Q61824879,,,,,,,,,,
a_Ann_C__Jones,Q59122411,Q59122411,,,,,,,,,,
a_Lung_Hsiang_Wong,Q90816182,Q90816182,,,,,,,,,,
a_Neil_Selwyn,Q59302602,Q59302602,,,,,,,,,,
a_Hui_Chin_Yeh,Q104474262,Q104474262,,,,,,,,,,
a_Gr_aacute_inne_Conole,Q5612737,Q5612737,,,,,,,,,,
a_Timothy_Teo,Q80198055,Q80198055,,,,,,,,,,
a_Galia_Angelova,Q56759802,Q56759802,,,,,,,,,,
a_Marijana_Despotovic_Zrakic,Q104612304,Q104612304,,,,,,,,,,
a_Zorica_Bogdanovic,Q92475683,Q92475683,,,,,,,,,,
a_Ana_Paula_Afonso_0001,Q56855163,Q56855163,,,,,,,,,,
a_Ann_Heylighen,Q87123512,Q87123512,,,,,,,,,,
a_Shao_Ting_Alan_Hung,Q57060534,Q57060534,,,,,,,,,,
a_Sunny_S__J__Lin,Q84124497,Q84124497,,,,,,,,,,
a_Cher_Ping_Lim,Q60059878,Q60059878,,,,,,,,,,
a_Ines_Kozuh,Q91403145,Q91403145,,,,,,,,,,
a_Milena_M__Head,Q91681051,Q91681051,,,,,,,,,,
a_Sanaz_Fallahkhair,Q91102381,Q91102381,,,,,,,,,,
a_Slava_Kalyuga,Q81081952,Q81081952,,,,,,,,,,
a_Narc_iacute_s_Par_eacute_s,Q52280916,Q52280916,,,,,,,,,,
a_Robert_Whelan,Q88923957,Q88923957,,,,,,,,,,
a_Michael_J__Lyons_0001,Q81071396,Q81071396,,,,,,,,,,
a_Juana_Bret_oacute_n_L_oacute_pez,Q90832303,Q90832303,,,,,,,,,,
a_Rebecca_Ferguson,Q60024922,Q60024922,,,,,,,,,,
a_Mack_C__Shelley,Q47925586,Q47925586,,,,,,,,,,
a_Pao_Nan_Chou,Q57770299,Q57770299,,,,,,,,,,
a_Dap_Hartmann,Q13511669,Q13511669,,,,,,,,,,
a_Edward_A__Feigenbaum,Q92823,Q92823,,,,,,,,,,
a_Danny_Kopec,Q5220527,Q5220527,,,,,,,,,,
a_Monty_Newborn,Q6906718,Q6906718,,,,,,,,,,
a_Andrew_Tridgell,Q508095,Q508095,,,,,,,,,,
a_M__V__Donskoy,Q4166395,Q4166395,,,,,,,,,,
a_Richard_D__Greenblatt,Q2469699,Q2469699,,,,,,,,,,
a_Jean_Marc_Alliot,Q52158996,Q52158996,,,,,,,,,,
a_Bernardo_Cardoso,Q62825811,Q62825811,,,,,,,,,,
a_Fl_aacute_vio_Martins_0001,Q88040682,Q88040682,,,,,,,,,,
a_Yannick_Pri_eacute_,Q57694082,Q57694082,,,,,,,,,,
a_Xiao_Wang_0009,Q96098051,Q96098051,,,,,,,,,,
a_Sergio_Casas_0001,Q52578458,Q52578458,,,,,,,,,,
a_Irene_Y__H__Gu,Q56599769,Q56599769,,,,,,,,,,
a_Roger_M__Needham,Q92873,Q92873,,,,,,,,,,
a_Inmaculada_Remolar,Q57903039,Q57903039,,,,,,,,,,
a_Adam_Finkelstein,Q56535134,Q56535134,,,,,,,,,,
a_Jonathan_D__Hirst,Q42873154,Q42873154,,,,,,,,,,
a_Andrew_Hone,Q61849638,Q61849638,,,,,,,,,,
a_Grazziela_Patrocinio_Figueredo,Q96346593,Q96346593,,,,,,,,,,
a_Francisco_Baptista_Pereira,Q57981486,Q57981486,,,,,,,,,,
a_Paolo_Burelli,Q62036855,Q62036855,,,,,,,,,,
a_Wai_Ming_To,Q57424118,Q57424118,,,,,,,,,,
a_Jeanne_W__Ross,Q15429176,Q15429176,,,,,,,,,,
a_Chee_Sun_Liew,Q57226244,Q57226244,,,,,,,,,,
a_James_C__Spohrer,Q16221606,Q16221606,,,,,,,,,,
a_Brian_Setz,Q58846096,Q58846096,,,,,,,,,,
a_Mikko_T__Siponen,Q16990552,Q16990552,,,,,,,,,,
a_Chris_Mattmann,Q23887490,Q23887490,,,,,,,,,,
a_Tilman_Dingler,Q90659264,Q90659264,,,,,,,,,,
a_Terry_Bollinger,Q5499948,Q5499948,,,,,,,,,,
a_Annie_I__Ant_oacute_n,Q9912,Q9912,,,,,,,,,,
a_Bard_Ermentrout,Q27063428,Q27063428,,,,,,,,,,
a_Xiaoping_Li_0003,Q86998349,Q86998349,,,,,,,,,,
a_Michael_J__Shelley,Q6834353,Q6834353,,,,,,,,,,
a_Brandon_S__Coventry,Q57034943,Q57034943,,,,,,,,,,
a_L__F__Abbott,Q19938073,Q19938073,,,,,,,,,,
a_Radu_Ranta,Q79834736,Q79834736,,,,,,,,,,
a_Kevin_L__Kilgore,Q42324613,Q42324613,,,,,,,,,,
a_David_J__Willshaw,Q54978760,Q54978760,,,,,,,,,,
a_Bert_J__Sakmann,Q77081,Q77081,,,,,,,,,,
a_Matias_I__Maturana,Q59677065,Q59677065,,,,,,,,,,
a_Roberto_Maestri,Q91531844,Q91531844,,,,,,,,,,
a_Gian_Domenico_Pinna,Q64514345,Q64514345,,,,,,,,,,
a_Andrew_G__Richardson,Q83763254,Q83763254,,,,,,,,,,
a_Pablo_Blinder,Q38328938,Q38328938,,,,,,,,,,
a_Ulrich_Egert,Q42426355,Q42426355,,,,,,,,,,
a_Silvia_Scarpetta,Q57060031,Q57060031,,,,,,,,,,
a_Youping_Xiao,Q48399530,Q48399530,,,,,,,,,,
a_Alicia_Costalago_Meruelo,Q96104513,Q96104513,,,,,,,,,,
a_John_Guckenheimer,Q1362592,Q1362592,,,,,,,,,,
a_Garrett_T__Kenyon,Q47849721,Q47849721,,,,,,,,,,
a_Patrick_Luckett,Q92249121,Q92249121,,,,,,,,,,
a_Bruce_P__Graham,Q59677279,Q59677279,,,,,,,,,,
a_Rosa_Q__So,Q57014218,Q57014218,,,,,,,,,,
a_Michael_T__Schaub,Q59668887,Q59668887,,,,,,,,,,
a_Jakob_Heinzle,Q41044907,Q41044907,,,,,,,,,,
a_Daniel_Bennequin,Q15804490,Q15804490,,,,,,,,,,
a_Peter_E__Latham,Q41045063,Q41045063,,,,,,,,,,
a_Peter_F_ouml_ldi_aacute_k,Q63126308,Q63126308,,,,,,,,,,
a_Herschel_Rabitz,Q89089490,Q89089490,,,,,,,,,,
a_Pierre_Sacr_eacute_,Q87025855,Q87025855,,,,,,,,,,
a_Ion_I__Moraru,Q57581696,Q57581696,,,,,,,,,,
a_Leslie_M__Loew,Q42563595,Q42563595,,,,,,,,,,
a_Axel_Thielscher,Q42796265,Q42796265,,,,,,,,,,
a_Lawrence_Sirovich,Q80163568,Q80163568,,,,,,,,,,
a_Steven_M__Chase,Q41812838,Q41812838,,,,,,,,,,
a_Dustin_J__Tyler,Q41060886,Q41060886,,,,,,,,,,
a_Eero_P__Simoncelli,Q29583346,Q29583346,,,,,,,,,,
a_Matthias_S__Keil,Q92934363,Q92934363,,,,,,,,,,
a_Ming_Shaung_Ju,Q51073793,Q51073793,,,,,,,,,,
a_Evelyn_Sander,Q73214956,Q73214956,,,,,,,,,,
a_Aaron_P__Batista,Q41452440,Q41452440,,,,,,,,,,
a_Ata_Akin,Q47758955,Q47758955,,,,,,,,,,
a_Giuseppe_Pellizzer,Q57909387,Q57909387,,,,,,,,,,
a_Omri_Barak,Q46165680,Q46165680,,,,,,,,,,
a_Hideaki_Shimazaki,Q41044986,Q41044986,,,,,,,,,,
a_I_ntilde_aki_Eizmendi,Q87913291,Q87913291,,,,,,,,,,
a_Felix_B_uuml_sching,Q82745583,Q82745583,,,,,,,,,,
a_Carmen_Delgado,Q99548573,Q99548573,,,,,,,,,,
a_Xiao_Wang_0002,Q101157160,Q101157160,,,,,,,,,,
a_Xun_Wang_0002,Q60732857,Q60732857,,,,,,,,,,
a_Andrea_Vinci,Q88015634,Q88015634,,,,,,,,,,
a_Goksel_Misirli,Q59558576,Q59558576,,,,,,,,,,
a_Xiaofan_Jiang,Q92861916,Q92861916,,,,,,,,,,
a_Jetmir_Haxhibeqiri,Q59830885,Q59830885,,,,,,,,,,
a_Rahul_Krishnan_Pathinarupothi,Q91286664,Q91286664,,,,,,,,,,
a_Aravinda_S__Rao,Q85664803,Q85664803,,,,,,,,,,
a_Dhiego_Fernandes_Carvalho,Q92758923,Q92758923,,,,,,,,,,
a_Peter_J__Thorburn,Q88430887,Q88430887,,,,,,,,,,
a_Simone_Benatti,Q57126851,Q57126851,,,,,,,,,,
a_Alan_K__Meier,Q61822911,Q61822911,,,,,,,,,,
a_Luca_Catarinucci,Q50610460,Q50610460,,,,,,,,,,
