Fuente,Count
http://rosdok.uni-rostock.de,36
http://repositorio.ufpe.br,36
http://mediatum.ub.tum.de,36
http://www.upress.uni-kassel.de,36
http://etheses.lse.ac.uk,36
http://projecteuclid.org,35
http://diglib.uni-magdeburg.de,35
http://www.univ-paris12.fr,35
http://www.bcs.org,35
http://opus.bibliothek.uni-wuerzburg.de,35
https://pub.uni-bielefeld.de,35
https://kops.uni-konstanz.de,34
http://danae.uni-muenster.de,33
http://www.ub.uni-konstanz.de,33
http://psb.stanford.edu,33
http://www.zpid.de,33
https://repositorio.ufscar.br,33
http://www.firstmonday.org,32
https://www.ijimai.org,32
http://netfiles.uiuc.edu,32
http://eldorado.uni-dortmund.de:8080,32
http://eprints.mdx.ac.uk,32
http://www.ijimai.org,31
http://www.indiana.edu,31
http://compscinet.dcs.kcl.ac.uk,31
http://dl.kr.org,31
http://www.cs.nmsu.edu,31
http://edoc.hu-berlin.de,31
http://opus.bath.ac.uk,31
http://jtaer.com,30
http://library.queensu.ca,30
http://webdoc.sub.gwdg.de,30
http://www.ifac-papersonline.net,30
http://macau.uni-kiel.de,30
http://madoc.bib.uni-mannheim.de,30
http://kclpure.kcl.ac.uk,30
http://www.webology.ir,29
http://www.extenza-eps.com,29
https://mitpress.mit.edu,29
http://tede.ufam.edu.br,29
http://docserv.uni-duesseldorf.de,29
http://jodi.ecs.soton.ac.uk,28
http://ukcatalogue.oup.com,28
http://www.csdl.tamu.edu,28
http://ubdata.uni-paderborn.de,28
http://log-in.fachdid.fu-berlin.de,27
https://jdmdh.episciences.org,27
http://www.scitepress.org,27
https://www.elen.ucl.ac.be,27
https://tede2.pucsp.br,27
http://www.lncc.br,27
https://docserv.uni-duesseldorf.de,27
http://nrl.northumbria.ac.uk,27
http://www.info-ab.uclm.es,26
http://www.coldewey.com,26
http://repositorio.ufrn.br,26
http://www.jtaer.com,25
http://ksiresearch.org,25
http://www.kr.tuwien.ac.at,25
http://www.uvka.de,25
http://hss-opus.ub.ruhr-uni-bochum.de,25
http://oro.open.ac.uk,25
http://ts.revuesonline.com,24
http://ipsapp007.kluweronline.com,24
http://ubm.opus.hbz-nrw.de,24
http://www.is.informatik.uni-kiel.de,24
http://wwwdb.informatik.uni-rostock.de,24
http://www.ceas.cc,24
https://publishup.uni-potsdam.de,24
http://www.informatica-didactica.de,23
http://muse.jhu.edu,23
http://c3.ndc.nasa.gov,23
http://www.teses.ufc.br,23
https://duepublico2.uni-due.de,23
http://mediatum2.ub.tum.de,23
https://www.crcpress.com,22
https://ledgerjournal.org,22
http://www.eminds.uniovi.es,22
http://shop.oreilly.com,22
http://www.eng.uci.edu,22
http://repositorio.ipen.br:8080,22
http://www-brs.ub.ruhr-uni-bochum.de,22
http://www.cmu.edu,21
http://epub.uni-regensburg.de,21
http://weis09.infosecon.net,21
http://ubt.opus.hbz-nrw.de,21
http://dspace.sti.ufcg.edu.br:8080,21
https://opus.bibliothek.uni-augsburg.de,21
https://www.repo.uni-hannover.de,21
http://edoc.bibliothek.uni-halle.de,21
https://kclpure.kcl.ac.uk,21
http://archiv.tu-chemnitz.de,21
https://journals.riverpublishers.com,20
https://www.degruyter.com,20
https://global.oup.com,20
http://research.nii.ac.jp,20
http://www.dcs.elf.stuba.sk,20
http://www.edbt2000.uni-konstanz.de,20
http://www.locus.ufv.br,20
https://www.arca.fiocruz.br,20
http://opus.tu-bs.de,20
http://doku.b.tu-harburg.de,20
http://www.epubli.de,20
https://dspace.ub.uni-siegen.de,20
https://epub.uni-bayreuth.de,20
http://geb.uni-giessen.de,20
http://repository.essex.ac.uk,20
https://www.techscience.com,19
https://journals.carleton.ca,19
http://www.cordis.lu,19
http://www.doc.ic.ac.uk,19
http://www.repositorio.ufba.br,19
http://e-diss.uni-kiel.de,19
http://eldorado.tu-dortmund.de:8080,18
http://www.research.att.com,18
http://www.bdtd.uerj.br,18
https://kola.opus.hbz-nrw.de,18
http://journals.sagepub.com,17
http://www.fullcycles.org,17
https://onlinelibrary.wiley.com,17
http://cidrdb.org,17
http://repositorio.unifesp.br,17
https://refubium.fu-berlin.de,17
http://www.unibw.de,17
http://e-pub.uni-weimar.de,17
http://www.ub.uni-duisburg.de,17
http://www.elsevier.com,16
http://www.psychnology.org,16
http://jair.org,16
http://www.unioviedo.es,16
http://ijebm.ie.nthu.edu.tw,16
http://www.colips.org,16
http://vig.pearsoned.com,16
https://www-nlpir.nist.gov,16
http://www-rocq.inria.fr,16
http://www.eurocris.org,16
http://repositorio.ufes.br,16
http://archiv.ub.uni-bielefeld.de,16
https://macau.uni-kiel.de,16
https://ub-deposit.fernuni-hagen.de,16
https://www.grin.com,16
http://opus.ub.uni-bayreuth.de,16
http://www.dspace.cam.ac.uk,16
http://tobias-lib.uni-tuebingen.de,16
http://dl.comsoc.org,15
http://www.cs.helsinki.fi,15
http://oreilly.com,15
http://docserver.bis.uni-oldenburg.de,15
http://www.bdtd.ufscar.br,15
http://repositorio.ufrn.br:8080,15
http://elib.ub.uni-osnabrueck.de,15
http://kops.ub.uni-konstanz.de,15
http://research.gold.ac.uk,15
http://137.193.200.177,15
http://tobias-lib.ub.uni-tuebingen.de,15
http://freidok.ub.uni-freiburg.de,15
https://www.cambridge.org,14
https://www.ingentaconnect.com,14
http://www.geoinfo.info,14
http://tede.mackenzie.br,14
http://westminsterresearch.wmin.ac.uk,14
http://dspace.library.uu.nl,14
http://www.seer.ufrgs.br,13
http://bioinformatics.oxfordjournals.org,13
http://store.elsevier.com,13
http://www.cs.rpi.edu,13
https://doi.ieeecomputersociety.org,13
http://www.nime.org,13
http://tede.biblioteca.ufpb.br:8080,13
http://tubdok.tub.tuhh.de,13
http://repository.royalholloway.ac.uk,13
https://lup.lub.lu.se,13
http://grammars.grlmc.com,12
http://www.scfbm.org,12
http://www.informit.com,12
http://www.bod.de,12
http://diss.ub.uni-duesseldorf.de,12
https://hal.inria.fr,12
http://www-i2.informatik.rwth-aachen.de,12
http://www.almaden.ibm.com,12
https://repositorio.ufrn.br,12
https://kobra.uni-kassel.de,12
http://researchonline.ljmu.ac.uk,12
http://www.imprint.co.uk,11
https://cdm.ucalgary.ca,11
https://www.computer.org,11
https://www.imn.htwk-leipzig.de,11
https://tac.nist.gov,11
http://www.informatik.uni-freiburg.de,11
http://tedebc.ufma.br:8080,11
http://www.biblioteca.pucpr.br,11
http://elib.suub.uni-bremen.de,11
http://ipsapp008.kluweronline.com,10
https://commons.erau.edu,10
https://madoc.bib.uni-mannheim.de,10
http://opus.bsz-bw.de,10
https://athene-forschung.unibw.de,10
http://kops.uni-konstanz.de,10
http://www.uni-kassel.de,10
http://eprints.port.ac.uk,10
http://sure.sunderland.ac.uk,10
http://irep.ntu.ac.uk,10
http://repository.uwl.ac.uk,10
http://www.inderscience.com,9
http://www.dline.info,9
https://www.j-ets.net,9
http://jdmdh.episciences.org,9
https://online-journals.org,9
http://www.viewegteubner.de,9
http://www.pearsoned.co.uk,9
http://www.elsevierdirect.com,9
https://www.elsevier.com,9
https://sol.sbc.org.br,9
http://ssudl.solent.ac.uk,9
http://bear.buckingham.ac.uk,9
http://www.digibib.tu-bs.de,9
http://ipsapp007.lwwonline.com,8
http://press.princeton.edu,8
http://www.taylorandfrancis.com,8
http://www.qucosa.de,8
https://annals-csis.org,8
http://www.bibliotecadigital.uel.br,8
http://research-information.bristol.ac.uk,8
http://www.repository.cam.ac.uk,8
http://e.bangor.ac.uk,8
http://eprints.uwe.ac.uk,8
http://www.mathematik.uni-trier.de,7
http://www.eirviaservlets.com,7
http://www.dataquality.com,7
http://jds.revuesonline.com,7
http://www.credencepressltd.com,7
http://elib.ub.uni-passau.de,7
http://www.peterlang.com,7
http://www.cmg.org,7
http://www.adms-conf.org,7
http://search.ndltd.org,7
http://repository.lib.cuhk.edu.hk,7
http://athene-forschung.unibw.de,7
https://e-pub.uni-weimar.de,7
http://www.grin.com,7
http://dochost.rz.hu-berlin.de,7
https://fridolin.tu-freiberg.de,7
http://dspace.lib.cranfield.ac.uk,7
http://centaur.reading.ac.uk,7
http://clok.uclan.ac.uk,7
http://eprints.staffs.ac.uk,7
https://www.jscires.org,6
https://www.clei.org,6
http://www.research.ibm.com,6
http://www.mmi-interaktiv.de,6
http://www.eg.org,6
http://www.logos-verlag.de,6
http://www.worldscibooks.com,6
http://miami.uni-muenster.de,6
http://www.bell-labs.com,6
https://ri.ufs.br,6
http://www.repositorio.jesuita.org.br,6
https://hildok.bsz-bw.de,6
http://pub.ub.uni-potsdam.de,6
https://duepublico.uni-duisburg-essen.de:443,6
https://ediss.sub.uni-hamburg.de,6
https://epub.uni-regensburg.de,6
http://edoc.sub.uni-hamburg.de,6
http://eprints.brighton.ac.uk,6
http://eprints.lincoln.ac.uk,6
http://curve.coventry.ac.uk,6
http://se6.kobv.de:8000,6
http://www.informatik.uni-trier.de,5
https://www.jmlr.org,5
http://ojs.academypublisher.com,5
https://credencepressltd.com,5
http://www.martinweb.zobyhost.com,5
http://www.addison-wesley.de,5
https://www.wiley.com,5
http://www.collegepublications.co.uk,5
https://www.routledge.com,5
http://www.cuvillier.de,5
http://www.routledge.com,5
http://research.microsoft.com,5
http://www.eiffel.com,5
http://educationaldatamining.org,5
http://weis2007.econinfosec.org,5
http://ibai-publishing.org,5
http://www.cinc.org,5
http://mlg07.dsi.unifi.it,5
https://scholarspace.manoa.hawaii.edu,5
http://www.fupress.com,5
http://www.unisg.ch,5
http://repositorio.ufpa.br,5
https://uol.unifor.br,5
http://tede.metodista.br,5
http://www.ub.tu-cottbus.de,5
http://miless.uni-essen.de,5
http://eprints.keele.ac.uk,5
http://eprints.glos.ac.uk,5
http://roar.uel.ac.uk,5
https://ses.library.usyd.edu.au,5
http://www.tandfonline.com,4
https://www.springer.com,4
https://www.internetmathematicsjournal.com,4
http://objet.e-revues.com,4
https://www.emisa-journal.org,4
http://www.comsoc.org,4
http://jcmc.indiana.edu,4
http://www.jcheminf.com,4
http://researchweb.watson.ibm.com,4
http://bookstore.ams.org,4
http://www.pearsonstudium.de,4
https://www.shaker.de,4
http://cslipublications.stanford.edu,4
http://www.verlagdrkovac.de,4
http://ls2-www.cs.uni-dortmund.de,4
http://dl.ifip.org,4
http://blogs.usenix.org,4
http://wer.inf.puc-rio.br,4
http://gauss.ececs.uc.edu,4
http://cascavel.ufsm.br,4
http://repositorio.ufsm.br,4
http://theses.mit.edu,4
http://repositorio.bc.ufg.br,4
https://www.upress.uni-kassel.de,4
http://ub-ed.ub.uni-greifswald.de,4
http://opus.uni-kassel.de,4
http://repository.edgehill.ac.uk,4
http://spiedigitallibrary.aip.org,3
http://ufal.mff.cuni.cz,3
http://www.jot.fm,3
http://www.ecdl2004.org,3
http://panizzi.shef.ac.uk,3
http://www.hb.se,3
http://www.lib.helsinki.fi,3
http://www.jocm.us,3
http://www.comsis.org,3
http://www.scholarpedia.org,3
http://www.hindawi.com,3
http://jds.e-revues.com,3
http://store.doverpublications.com,3
http://www.artechhouse.com,3
http://www.beck-shop.de,3
http://www.apress.com,3
http://www.oldenbourg-verlag.de,3
http://www.randomhouse.de,3
http://bookshop.pearson.de,3
http://www.mhprofessional.com,3
https://bookstore.ams.org,3
http://www.lehmanns.de,3
http://www.aka-verlag.com,3
http://www.mpi-sb.mpg.de,3
http://www.mkp.com,3
http://www.wisdom.weizmann.ac.il,3
https://sites.google.com,3
http://www.educationaldatamining.org,3
http://odrl.net,3
https://www.akbc.ws,3
http://auai.org,3
https://trec.nist.gov,3
http://www.issi-society.org,3
http://www.atlantis-press.com,3
https://iclr.cc,3
https://www.mdpi.com,3
http://www.mva-org.jp,3
http://tede2.uepg.br,3
http://repositorio.ufla.br,3
http://bdtd.ufs.br,3
http://locus.ufv.br,3
http://opus.uni-lueneburg.de,3
http://www.bis.uni-oldenburg.de,3
https://ubt.opus.hbz-nrw.de,3
http://opus.unibw-hamburg.de,3
http://ualresearchonline.arts.ac.uk,3
http://eprints.ioe.ac.uk,3
https://www.w3.org,2
http://dblp.uni-trier.de,2
http://www.internetmathematicsjournal.com,2
http://nbn-resolving.de,2
http://objet.revuesonline.com,2
http://www.jilp.org,2
http://www.cs.caltech.edu,2
https://ojs.aaai.org,2
https://www.jair.org,2
https://www.bvl.de,2
https://www.jstage.jst.go.jp,2
http://www2.echo.lu,2
http://www.eyrolles.com,2
http://kbibmp3.ub.uni-kl.de,2
http://www.igi-pub.com,2
http://permalink.obvsg.at,2
http://shop.vdi-nachrichten.com,2
http://www.hanser-fachbuch.de,2
http://dpunkt.de,2
http://books.google.de,2
http://www.akpeters.com,2
https://www.awesomemath.org,2
http://www.manning.com,2
http://www.mypearsonstore.com,2
http://www.mcclelland.com,2
http://www.stanford.edu,2
http://www.oldenbourg-wissenschaftsverlag.de,2
http://www.imsglobal.org,2
http://www.cs.umd.edu,2
http://members.aol.com,2
https://en.wikipedia.org,2
https://www.db-book.com,2
http://ls10-www.cs.uni-dortmund.de,2
http://dbms.uni-muenster.de,2
http://dbs.uni-leipzig.de,2
https://web.stanford.edu,2
http://www-db.stanford.edu,2
https://truthandtrustonline.com,2
https://www.ercim.eu,2
http://computationalcreativity.net,2
https://www.lucs.lu.se,2
http://weis2008.econinfosec.org,2
http://www.econinfosec.org,2
http://citeseerx.ist.psu.edu,2
http://www.iscram.org,2
http://www.disi.unige.it,2
http://rochi.utcluj.ro,2
http://www.cinq-project.org,2
https://www.isca-speech.org,2
https://www.erp-management.de,2
http://www.aaai.orgLibrary,2
http://cccg.ca,2
http://openproceedings.org,2
http://nips.djvuzone.org,2
http://inforsid2012.espace-dev.fr,2
https://www.internationalphoneticassociation.org,2
http://www.cs.ust.hk,2
https://proceedings.mlsys.org,2
http://isaim2016.cs.virginia.edu,2
http://www.cs.uic.edu,2
http://www-formal.stanford.edu,2
http://hillside.net,2
http://www-db.in.tum.de,2
https://repositorio.ucs.br,2
http://tede.unioeste.br,2
http://ri.ufs.br,2
http://www.repositorio.ufal.br,2
https://uolp.unifor.br,2
http://repositorio.cbc.ufms.br:8080,2
http://tede.bibliotecadigital.puc-campinas.edu.br:8080,2
http://www.tedebc.ufma.br,2
http://biblioteca.unisantos.br:8181,2
http://www.repositorio.ufpa.br:8080,2
http://opus.uni-hohenheim.de,2
